date,krs_level_m,pet_mm,precip_mm,wind_mps,kudige_level_m,kmvadi_level_m,mhhalli_level_m
31-01-2015,749.021,5.397109274,0,3.21,811.23,766.07,838.36
01-02-2015,749.021,5.219410683,0,2.48,811.22,766.1,838.36
02-02-2015,749.018,5.137856578,0,3.95,811.22,766.06,838.28
03-02-2015,749.009,5.006250409,0,4.24,811.21,766.04,838.25
04-02-2015,749,5.330922786,0,3.87,811.21,766.03,838.24
05-02-2015,748.991,5.498684643,0,2.9,811.2,766.03,838.24
06-02-2015,748.985,5.428203344,0,2.61,811.2,766.03,838.3
07-02-2015,748.979,5.34601555,0,2.16,811.19,766.03,838.26
08-02-2015,748.969,4.722517841,0,2.24,811.19,766.03,838.25
09-02-2015,748.96,5.541004192,0,3.41,811.18,766.03,838.28
10-02-2015,748.951,5.519629668,0,2.81,811.18,766.01,838.26
11-02-2015,748.854,5.615002872,0,1.66,811.17,766.01,838.28
12-02-2015,748.756,5.471903236,0,2.09,811.17,766.01,838.29
13-02-2015,748.649,5.581718569,0,1.82,811.17,766.01,838.31
14-02-2015,748.543,5.87717623,0,1.52,811.16,766.01,838.25
15-02-2015,748.433,5.878815681,0,2.5,811.16,766.01,838.19
16-02-2015,748.323,5.697541774,0,2.66,811.16,765.99,838.24
17-02-2015,748.214,5.837165952,0,2.35,811.15,765.98,838.28
18-02-2015,748.101,5.968489743,0,2.08,811.14,765.98,838.19
19-02-2015,747.988,5.842661813,0,1.88,811.13,765.98,838.12
20-02-2015,747.875,5.714836776,0,3.65,811.12,765.98,838.14
21-02-2015,747.762,5.844593534,0,4.34,811.11,765.98,838.19
22-02-2015,747.65,5.796032672,0,4.39,811.09,765.98,838.2
23-02-2015,747.534,6.051428355,0,3.91,811.08,765.97,838.26
24-02-2015,747.418,6.277343279,0,2.7,811.07,765.97,838.36
25-02-2015,747.302,6.249936151,0,1.87,811.07,765.96,838.41
26-02-2015,747.183,6.142530949,0,2.21,811.06,765.94,838.5
27-02-2015,747.064,5.86595855,0,1.52,811.06,765.94,838.46
28-02-2015,746.946,5.027505333,0,1.59,811.05,765.94,838.46
01-03-2015,746.827,5.77404575,0,2.58,811.05,765.94,838.49
02-03-2015,746.705,5.891008289,0,2.08,811.04,765.94,838.56
03-03-2015,746.69,5.091713695,5.27,1.79,811.04,765.94,838.52
04-03-2015,746.677,5.072136057,0,1.24,811.03,765.94,838.54
05-03-2015,746.665,5.842357808,0,1.58,811.03,765.94,838.54
06-03-2015,746.653,5.194150265,5.27,1.98,811.03,765.95,838.55
07-03-2015,746.644,5.033383548,0,1.87,811.03,765.94,838.68
08-03-2015,746.635,5.029909108,0,2.43,811.06,765.94,838.45
09-03-2015,746.626,5.679839137,0,2.81,811.07,765.94,838.43
10-03-2015,746.616,6.019639336,0,3.42,811.08,765.94,838.44
11-03-2015,746.61,6.494575493,0,3.71,811.09,765.94,838.47
12-03-2015,746.575,6.339994271,0,3.75,811.11,765.94,838.45
13-03-2015,746.54,6.190341175,0,3.62,811.12,765.94,838.41
14-03-2015,746.43,6.385808665,0,3.48,811.12,765.94,838.4
15-03-2015,746.318,5.910155699,0,3.18,811.13,765.96,838.42
16-03-2015,746.205,5.391641282,5.27,2.32,811.13,765.96,838.42
17-03-2015,746.089,6.265735066,0,2.25,811.15,765.96,838.43
18-03-2015,745.973,6.581101066,0,1.71,811.15,765.96,838.45
19-03-2015,745.854,6.70432811,0,2.34,811.13,765.96,838.44
20-03-2015,745.726,6.836733336,0,3.35,811.11,765.96,838.42
21-03-2015,745.598,6.991657022,0,3.55,811.09,765.96,838.44
22-03-2015,745.47,7.024876236,0,2.93,811.07,765.96,838.44
23-03-2015,745.342,6.684573713,0,1.92,811.07,765.96,838.44
24-03-2015,745.211,6.385934581,0,2.74,811.06,765.96,838.41
25-03-2015,745.077,6.379294443,0,3.44,811.06,765.96,838.43
26-03-2015,744.946,6.057444983,0,3.74,811.05,765.96,838.5
27-03-2015,744.809,6.253312445,0,3.28,811.04,765.94,838.51
28-03-2015,744.672,6.878208118,0,2.34,811.02,765.94,838.49
29-03-2015,744.532,6.518163125,0,2.36,811.02,766.02,838.5
30-03-2015,744.391,6.415347477,0,2.27,811.01,766.02,838.5
31-03-2015,744.248,6.063440654,0,1.46,811.01,766.02,838.49
01-04-2015,744.102,5.784183394,0,1.91,811.02,766.02,838.48
02-04-2015,743.9555,6.420819332,0,1.83,811.02,765.97,838.49
03-04-2015,743.809,5.89989038,5.27,2.78,811.11,766.02,838.48
04-04-2015,743.715,6.653660818,0,1.97,811.15,766.02,838.48
05-04-2015,743.699,6.137020434,0,1.96,811.11,766.02,838.48
06-04-2015,743.684,6.272063562,0,2.05,811.11,766.02,838.48
07-04-2015,743.672,5.511848153,0,1.77,811.13,766.02,838.48
08-04-2015,743.657,6.377218875,0,2.46,811.1,766.02,838.49
09-04-2015,743.642,6.636516636,0,2.59,811.1,766.02,838.44
10-04-2015,743.629,6.013722159,0,1.92,811.13,766.01,838.43
11-04-2015,743.614,4.19771218,5.27,1.24,811.12,766.04,838.44
12-04-2015,743.599,5.085466321,5.27,2.17,811.11,766.02,838.44
13-04-2015,743.578,4.421475365,5.27,2.03,811.18,766.01,838.44
14-04-2015,743.507,5.445621639,5.27,1.59,811.17,766.01,838.45
15-04-2015,743.349,5.038817895,5.27,1.49,811.16,766.01,838.44
16-04-2015,743.187,4.477125445,5.27,2.16,811.16,766,838.44
17-04-2015,743.026,5.830258791,5.27,1.17,811.16,766.02,838.43
18-04-2015,742.861,5.968409266,0,1.46,811.14,766.02,838.44
19-04-2015,742.694,5.332514666,0,2.04,811.12,766.02,838.45
20-04-2015,742.523,6.379811541,0,2.2,811.1,766.02,838.48
21-04-2015,742.349,6.120341284,0,2.93,811.09,766.02,838.48
22-04-2015,742.172,6.035943601,0,2.23,811.08,766.02,838.48
23-04-2015,741.993,4.410420536,5.27,1.87,811.16,766.02,838.48
24-04-2015,741.81,5.361406405,15.82,1.19,811.18,766.02,838.46
25-04-2015,741.624,3.838166076,21.09,0.55,811.2,766.02,838.47
26-04-2015,741.435,5.077230734,5.27,1.85,811.22,766.02,838.32
27-04-2015,741.243,5.878414171,0,2.4,811.24,766.02,838.32
28-04-2015,741.048,6.225261502,0,1.86,811.26,766.02,838.31
29-04-2015,740.85,6.38622613,0,1.67,811.26,766.02,838.29
30-04-2015,740.648,5.875095571,5.27,2.04,811.24,766.04,838.29
01-05-2015,740.441,6.449727743,5.27,2.52,811.24,766.04,838.25
02-05-2015,740.429,5.061163657,10.55,2.29,811.22,766.04,838.12
03-05-2015,740.42,5.26695192,0,1.68,811.24,766.04,838.05
04-05-2015,740.411,5.4326221,0,1.65,811.24,766.04,838.02
05-05-2015,740.398,4.607024918,0,1.19,811.26,766.04,838.04
06-05-2015,740.386,4.59094199,0,1.47,811.24,766.04,838.05
07-05-2015,740.377,4.537385378,0,1.14,811.25,766.04,838.1
08-05-2015,740.368,4.823193709,0,2.16,811.26,766.04,838.12
09-05-2015,740.359,4.66115148,0,2.7,811.26,766.04,838.13
10-05-2015,740.35,4.448473003,0,2.23,811.27,766.02,838.16
11-05-2015,740.331,5.190329903,5.27,1.84,811.27,766.04,838.16
12-05-2015,740.31,5.550960874,5.27,2.11,811.26,766.04,838.18
13-05-2015,740.261,4.804617207,5.27,2.07,811.26,766.04,838.28
14-05-2015,740.118,5.723833705,0,1.5,811.25,766.04,838.31
15-05-2015,739.972,4.755977042,15.82,0.59,811.25,766.05,838.3
16-05-2015,739.825,3.931790433,26.37,2.31,811.27,766.05,838.3
17-05-2015,739.679,4.955053059,15.82,2,811.27,766.06,838.25
18-05-2015,739.576,4.58267426,0,2.88,811.27,766.05,838.4
19-05-2015,739.49,5.290813164,10.55,3.05,811.28,766.05,838.25
20-05-2015,739.454,5.41610942,0,3.89,811.28,766.45,838.19
21-05-2015,739.454,5.446387667,0,5.34,811.26,766.27,838.18
22-05-2015,739.463,3.686784239,0,4.55,811.28,766.2,838.19
23-05-2015,739.423,3.959629356,0,4.2,811.27,766.15,838.22
24-05-2015,739.219,5.760363414,5.27,4.42,811.27,766.15,838.2
25-05-2015,739.012,5.105790472,0,3.85,811.25,766.12,838.2
26-05-2015,738.798,5.593167562,0,4.64,811.23,766.06,838.2
27-05-2015,738.582,4.427468279,5.27,4.12,811.22,766.06,838.19
28-05-2015,738.384,3.90958295,0,3.29,811.21,766.06,838.2
29-05-2015,738.582,5.157829981,5.27,2.78,811.21,766.12,838.21
30-05-2015,737.988,5.036020016,0,2.21,811.23,766.07,838.23
31-05-2015,737.844,4.791618631,10.55,2.78,811.26,766.07,838.21
01-06-2015,737.707,4.602909809,5.27,2.77,811.24,766.15,838.16
02-06-2015,737.716,3.682795162,0,2.56,811.25,765.99,838.13
03-06-2015,737.728,4.312779616,5.27,1.47,811.25,765.98,838.09
04-06-2015,737.747,4.305081458,15.82,1.23,811.27,766.02,838.11
05-06-2015,737.777,4.131111231,0,1.87,811.28,766.02,838.15
06-06-2015,737.802,4.679355421,0,1.9,811.42,766.2,838.2
07-06-2015,737.817,5.094620609,0,4.3,811.28,766.21,838.35
08-06-2015,737.829,5.13175413,0,4.22,811.26,766.17,838.43
09-06-2015,737.841,4.452573228,5.27,3.33,811.26,766.15,838.16
10-06-2015,737.85,4.730211878,0,3.5,811.25,766.17,838.1
11-06-2015,737.856,5.119143019,0,3.91,811.44,766.15,838.18
12-06-2015,737.863,4.140247653,0,4.52,811.39,766.12,838.1
13-06-2015,737.869,4.796673656,5.27,4.46,811.52,766.12,838.07
14-06-2015,737.878,4.429415752,0,5.05,811.6,766.12,838.16
15-06-2015,737.89,4.885107781,0,5.57,811.6,766.12,837.95
16-06-2015,737.896,4.298557498,0,5.67,811.6,766.12,837.97
17-06-2015,737.908,4.419736482,0,5.95,811.53,766.13,837.99
18-06-2015,737.924,4.669262065,0,6.07,811.64,766.1,838.08
19-06-2015,737.96,4.082066031,0,6.86,812.35,766.14,838.12
20-06-2015,738.009,4.337609356,5.27,8.19,813.92,767.6,838.12
21-06-2015,738.158,3.91459844,10.55,8.77,815.1,768.44,838.14
22-06-2015,738.966,3.773191054,0,8.22,815.86,768.7,838.16
23-06-2015,740.368,3.795498018,10.55,7.19,815.77,769.2,838.02
24-06-2015,741.587,4.210863741,0,6.53,815.81,769.44,837.98
25-06-2015,742.38,4.292807675,5.27,7.31,815.98,769.46,837.98
26-06-2015,743.187,3.963014378,5.27,8.53,817.08,769.4,838.03
27-06-2015,744.087,4.212500905,0,8.45,816.47,769.54,837.99
28-06-2015,745.321,3.836950999,0,5.42,814.3,769.34,837.96
29-06-2015,746.342,4.59192319,0,4.82,813.22,767.99,837.94
30-06-2015,746.891,4.760160802,0,5,812.78,767.95,837.93
01-07-2015,747.135,5.29714103,0,4.61,812.54,767.53,837.92
02-07-2015,747.256,4.830529682,0,4.25,812.4,767.07,837.92
03-07-2015,747.378,5.003685614,0,4.65,812.28,767.05,837.93
04-07-2015,747.47,5.002402863,0,5.28,812.21,766.9,837.95
05-07-2015,747.522,5.278632938,0,5.25,812.14,766.8,837.96
06-07-2015,747.561,5.335844267,0,6.09,812.05,766.72,838.17
07-07-2015,747.577,5.274729228,0,5.98,811.97,766.75,838.35
08-07-2015,747.583,5.219553853,0,6.07,811.99,766.54,838.2
09-07-2015,747.586,5.081684813,0,5.87,812.65,766.54,838.21
10-07-2015,747.586,4.291250313,5.27,5.87,812.65,766.73,838.21
11-07-2015,747.567,4.068548573,0,5.96,812.74,766.73,838.21
12-07-2015,747.583,5.304034074,0,5.53,812.59,766.73,838.21
13-07-2015,747.631,5.456724777,0,4.67,812.39,766.45,838.2
14-07-2015,747.665,5.59114999,0,4.54,812.26,766.28,838.21
15-07-2015,747.656,4.096853703,0,5.38,812.4,766.24,838.21
16-07-2015,747.622,4.689159635,0,6.12,812.34,766.24,838.24
17-07-2015,747.54,4.816411534,5.27,7.42,812.62,766.24,838.24
18-07-2015,747.357,4.339372606,5.27,7.06,815.17,767.44,838.22
19-07-2015,747.196,4.337729098,5.27,7.32,816.5,767.94,838.24
20-07-2015,747.378,4.590847481,5.27,6.36,814.73,767.9,838.2
21-07-2015,747.759,4.525687075,5.27,5.3,814.12,767.02,838.2
22-07-2015,747.936,4.523216773,0,5.45,813.83,766.8,838.19
23-07-2015,747.976,4.587675228,0,5.84,813.43,767.08,838.19
24-07-2015,747.912,5.003634396,0,5.05,813.25,767.04,838.21
25-07-2015,747.805,4.452707594,0,4.94,813.2,766.7,838.25
26-07-2015,747.683,4.33172172,0,4.72,813.05,766.75,838.24
27-07-2015,747.561,5.222623257,0,4.13,813.34,766.82,838.26
28-07-2015,747.424,5.636256593,0,4.35,813,766.72,838.32
29-07-2015,747.287,5.628399842,0,4.66,812.63,766.5,838.39
30-07-2015,747.159,5.683636914,0,4.7,812.41,766.35,838.37
31-07-2015,747.043,5.266680509,0,4.57,812.2,766.08,838.58
01-08-2015,746.973,5.160473807,0,4.18,812.15,766.03,838.57
02-08-2015,746.882,4.661583367,0,4.17,812.1,766.03,838.6
03-08-2015,746.775,4.711325427,0,4.59,812.08,766,838.54
04-08-2015,746.656,5.267307336,5.27,5.84,812.32,765.94,838.58
05-08-2015,746.528,4.533369388,5.27,6,812.81,765.91,838.49
06-08-2015,746.464,5.086054584,0,5.57,813.34,765.9,838.44
07-08-2015,746.479,5.213184439,5.27,5.62,813.92,765.9,838.53
08-08-2015,746.601,4.866662966,0,5.36,813.18,765.9,838.52
09-08-2015,746.784,4.695225182,0,5.91,812.98,766.36,838.6
10-08-2015,746.927,4.632779882,0,6.21,813.1,766.12,838.66
11-08-2015,747.019,4.266254387,5.27,5,814.08,766.23,838.63
12-08-2015,747.089,4.26503101,0,4.95,813.77,766.51,839.18
13-08-2015,747.196,4.4660643,0,5.23,813.61,766.54,839.3
14-08-2015,747.263,5.376107504,0,5.07,813.38,766.46,839.26
15-08-2015,747.348,5.500042361,0,4.4,813,766.27,839.26
16-08-2015,747.357,4.793566812,10.55,3.94,812.93,766.19,839.26
17-08-2015,747.351,3.761195885,0,2.49,812.9,766.25,839.19
18-08-2015,747.415,5.429845926,0,2.03,812.92,766.27,839.3
19-08-2015,747.455,5.440692471,0,3.09,812.55,766.6,839.32
20-08-2015,747.455,5.063453013,5.27,3.05,812.38,766.3,839.31
21-08-2015,747.348,4.375082833,10.55,3.18,812.58,766.17,839.3
22-08-2015,747.199,4.660965169,10.55,3.87,812.71,766.18,838.43
23-08-2015,747.095,5.224931622,0,4.36,812.68,766.15,839.66
24-08-2015,746.894,5.24871025,0,4.08,812.61,766.4,839.41
25-08-2015,746.626,5.577592998,0,4.03,812.26,766.3,839.46
26-08-2015,746.51,5.515189062,0,4.56,812.02,766.25,839.45
27-08-2015,746.449,4.759305984,0,4.96,812.28,766.15,838.7
28-08-2015,746.44,5.43196935,0,4.61,812.22,766.1,838.68
29-08-2015,746.391,5.63486796,0,4.32,811.9,766.09,838.38
30-08-2015,746.284,5.770927646,0,4.22,812.06,766.04,838.53
31-08-2015,746.174,5.46964721,0,3.87,811.85,766.17,838.56
01-09-2015,746.059,5.538569191,0,3.39,811.87,766.03,838.58
02-09-2015,745.955,6.04762158,0,3.19,811.82,766.03,838.58
03-09-2015,745.87,5.359947128,0,1.63,812,766.1,838.58
04-09-2015,745.87,5.212727332,5.27,1.31,811.99,766.19,838.67
05-09-2015,745.9,5.069818144,0,1.71,812.14,766.45,838.65
06-09-2015,746.007,3.521229983,5.27,2.3,812.35,766.25,838.59
07-09-2015,746.245,3.406110771,15.82,3.14,812.4,766.17,838.58
08-09-2015,746.434,4.703318477,0,3.44,813.1,766.3,838.58
09-09-2015,746.58,4.934258033,0,4.46,812.5,766.7,838.56
10-09-2015,746.799,5.325589118,0,4.13,812.26,766.6,838.56
11-09-2015,746.939,4.802118729,0,4.49,812.14,766.42,838.56
12-09-2015,747.007,5.603345406,0,4.36,812.02,766.4,838.56
13-09-2015,747.058,5.759167955,0,4.4,811.94,766.35,838.58
14-09-2015,747.086,5.229196197,0,5.51,811.89,766.3,838.56
15-09-2015,747.09,4.922995076,0,5.85,811.88,766.3,838.56
16-09-2015,747.09,4.963689726,0,6.09,812.05,766.32,839.08
17-09-2015,747.09,5.215480513,0,5.33,812,766.35,839.07
18-09-2015,746.815,5.567949558,0,4.75,811.92,766.4,839.1
19-09-2015,746.751,5.577794074,0,4.25,812.07,766.34,839.16
20-09-2015,746.638,4.650808959,0,4.26,812.32,766.4,839.22
21-09-2015,746.51,5.104230563,0,2.87,812.2,766.3,839.22
22-09-2015,746.464,5.996339813,0,2.58,812.13,766.25,838.98
23-09-2015,746.406,4.497646693,5.27,1.84,812.06,766.21,838.98
24-09-2015,746.226,3.853613415,31.64,1.69,812.35,766.8,839.55
25-09-2015,746.046,5.000478622,0,2,812.52,766.55,839.55
26-09-2015,745.891,3.906055017,5.27,2.54,812.38,766.5,839.56
27-09-2015,745.809,4.644941867,10.55,1.99,812.46,766.53,838.74
28-09-2015,745.824,4.90624358,5.27,1.92,812.38,766.42,838.66
29-09-2015,745.885,3.878815599,5.27,2.29,812.4,767.3,838.84
30-09-2015,745.964,4.608538649,5.27,2.65,812.52,767.1,838.69
01-10-2015,746.15,4.455243824,0,2.07,812.3,766.75,838.61
02-10-2015,746.278,4.774796233,0,2.69,812.01,766.6,838.64
03-10-2015,746.33,4.968491843,0,2.75,811.89,766.54,838.61
04-10-2015,746.324,4.3971643,5.27,2.56,812,766.6,838.59
05-10-2015,746.46,3.942290335,10.55,2.37,812.21,766.6,838.56
06-10-2015,746.616,4.508156243,0,2.25,812.21,766.54,838.41
07-10-2015,746.866,4.581923718,5.27,2.95,812.18,766.75,838.49
08-10-2015,747.025,4.941442915,0,3.67,812.25,766.6,838.49
09-10-2015,747.128,4.494826354,0,3.2,812.57,766.7,838.49
10-10-2015,747.244,4.626705979,5.27,3.39,812.35,766.63,838.52
11-10-2015,747.339,4.660419619,10.55,1.55,812.17,766.75,838.52
12-10-2015,747.455,4.410508647,0,1.28,812.08,766.7,838.51
13-10-2015,747.57,4.808492268,0,2.22,812.02,766.52,838.51
14-10-2015,747.637,5.140941542,0,2.45,811.93,766.42,838.5
15-10-2015,747.613,5.30407688,0,2.24,811.79,766.35,838.5
16-10-2015,747.57,5.303683721,0,2.21,811.75,766.28,838.5
17-10-2015,747.506,5.369254141,0,2.57,811.71,766.28,838.5
18-10-2015,747.449,5.330409644,0,2.27,811.69,766.28,838.51
19-10-2015,747.363,5.489069858,0,2.49,811.66,766.2,838.48
20-10-2015,747.272,5.447482115,0,2.62,811.65,766.25,838.49
21-10-2015,747.1813333,5.068679831,0,2.52,811.63,766.25,838.5
22-10-2015,747.0906667,5.340977997,0,2.45,811.61,766.25,838.49
23-10-2015,747,5.503864926,0,2.59,811.59,766.25,838.49
24-10-2015,746.9,5.725053729,0,2.74,811.57,766.25,838.48
25-10-2015,746.787,5.573888451,0,3.49,811.56,766.35,838.49
26-10-2015,746.665,5.196858315,0,3.47,811.54,766.34,838.49
27-10-2015,746.552,5.252778517,0,2.36,811.53,766.42,838.49
28-10-2015,746.443,4.707815157,15.82,1.98,811.68,766.54,838.54
29-10-2015,746.427,4.761091549,0,1.95,811.75,766.42,838.51
30-10-2015,746.379,5.059698082,0,2.06,811.65,766.52,838.51
31-10-2015,746.336,4.719717871,0,3,811.68,766.42,838.49
01-11-2015,746.284,4.43862198,5.27,3.25,811.61,767.75,838.51
02-11-2015,746.373,3.163685857,26.37,1.93,811.65,766.6,838.45
03-11-2015,746.601,3.717611545,10.55,1.79,811.7,766.6,838.35
04-11-2015,746.854,3.516011366,5.27,1.23,811.72,766.7,838.51
05-11-2015,747.147,3.824708443,10.55,2.62,811.67,766.54,838.48
06-11-2015,747.433,4.135791051,0,2.76,811.6,766.42,838.48
07-11-2015,747.549,4.334608826,0,3.05,811.56,766.42,838.47
08-11-2015,747.637,4.118483385,0,3.33,811.53,766.42,838.49
09-11-2015,747.695,3.503079776,26.37,3.13,811.5,766.52,838.49
10-11-2015,747.781,2.166942371,15.82,4.17,811.5,766.6,838.44
11-11-2015,747.89,2.973654236,5.27,3.07,811.52,766.75,838.45
12-11-2015,748.012,3.65885647,5.27,2.38,811.57,766.6,838.43
13-11-2015,748.101,3.533698722,0,2.52,812.46,767.65,838.43
14-11-2015,748.134,3.592862474,0,2.82,811.71,767.32,838.42
15-11-2015,748.186,3.067384989,5.27,2.95,811.61,766.75,838.44
16-11-2015,748.253,3.409421236,5.27,3.25,811.58,766.6,838.4
17-11-2015,748.293,3.759436557,0,2.81,811.55,766.52,838.39
18-11-2015,748.25,3.296200103,5.27,3.11,811.52,766.52,838.39
19-11-2015,748.198,3.309944699,0,3.14,811.53,766.52,838.38
20-11-2015,748.198,3.364627239,5.27,3.23,811.54,766.45,838.38
21-11-2015,748.174,3.607437204,0,3.64,811.65,766.45,838.39
22-11-2015,748.177,3.038339013,5.27,3.6,811.57,766.6,838.39
23-11-2015,748.192,2.790017344,5.27,2.75,811.52,766.52,838.39
24-11-2015,748.22,3.579303951,0,2.73,811.5,766.45,838.44
25-11-2015,748.235,3.901500949,0,2.93,811.49,766.38,838.4
26-11-2015,748.217,4.113676399,0,2.11,811.47,766.3,838.41
27-11-2015,748.171,3.975639215,0,2.15,811.45,766.38,838.4
28-11-2015,748.107,4.01235196,0,2.27,811.44,766.18,838.41
29-11-2015,748.034,4.06097486,5.27,3.19,811.42,766.03,838.41
30-11-2015,747.967,3.340201884,0,2.83,811.42,766.04,838.38
01-12-2015,747.903,3.54531852,0,3.49,811.41,766.25,838.36
02-12-2015,747.869,3.172164197,0,2.35,811.43,766.25,838.38
03-12-2015,747.869,3.784366546,0,2.96,811.42,766.3,838.39
04-12-2015,747.912,3.908325388,0,3.82,811.41,766.25,838.36
05-12-2015,747.958,3.831577047,0,4.7,811.39,766.1,838.36
06-12-2015,747.988,3.616994622,0,5,811.37,766.04,838.4
07-12-2015,748.012,3.836473606,0,4.17,811.37,766.04,838.37
08-12-2015,748.037,3.604798677,0,3.86,811.35,766.25,838.37
09-12-2015,748.064,3.99779158,0,3.21,811.34,766.38,838.41
10-12-2015,748.034,3.904035583,0,3.12,811.34,766.1,838.38
11-12-2015,747.964,4.025226502,0,1.99,811.34,766.2,838.39
12-12-2015,747.878,3.727580706,0,1.95,811.34,766.3,838.38
13-12-2015,747.799,3.920441217,0,1.28,811.33,766.25,838.36
14-12-2015,747.714,4.188676503,0,1.46,811.33,766.15,838.33
15-12-2015,747.637,4.285353853,0,1.91,811.35,766.15,838.32
16-12-2015,747.552,4.423853218,0,2.35,811.36,766.2,838.38
17-12-2015,747.473,4.361363864,0,2.89,811.34,766.22,838.36
18-12-2015,747.394,4.381542772,0,2.3,811.32,766.25,838.35
19-12-2015,747.342,4.146006819,0,2.65,811.35,766.1,838.37
20-12-2015,747.302,4.196518313,0,2.84,811.37,766.2,838.37
21-12-2015,747.226,4.183609456,0,2.16,811.35,766.2,838.36
22-12-2015,747.144,4.539123549,0,2.71,811.35,766.15,838.35
23-12-2015,747.074,4.280774525,0,2.78,811.34,766.2,838.47
24-12-2015,747.034,4.355183419,0,2.7,811.33,766.15,838.46
25-12-2015,746.994,4.368303239,0,3.36,811.33,766.15,838.5
26-12-2015,746.961,4.201547168,0,3.87,811.31,766.15,838.49
27-12-2015,746.924,4.215710714,0,3.94,811.3,766.2,838.49
28-12-2015,746.894,4.486098243,0,3.96,811.3,766.15,838.36
29-12-2015,746.875,4.814227826,0,3.63,811.3,766.15,838.36
30-12-2015,746.845,4.766671822,0,3.55,811.31,766.13,838.36
31-12-2015,746.875,4.51197653,0,4.16,811.31,766.1,838.37
01-01-2016,746.769,4.414360894,0,4.13,811.31,766.04,838.4
02-01-2016,746.732,4.570551857,0,3.39,811.3,766.03,838.4
03-01-2016,746.708,4.721760838,0,3.24,811.3,766.02,838.36
04-01-2016,746.705,4.608744582,0,3.29,811.29,766.04,838.4
05-01-2016,746.705,4.704095029,0,2.83,811.28,766.04,838.4
06-01-2016,746.693,4.614671343,0,2.16,811.29,766.03,838.4
07-01-2016,746.641,4.596114112,0,2.66,811.25,766.03,838.4
08-01-2016,746.546,4.258857468,0,2.13,811.24,766.04,838.36
09-01-2016,746.464,4.793550314,0,2.35,811.24,766.03,838.36
10-01-2016,746.376,4.819262043,0,2.44,811.23,766.04,838.37
11-01-2016,746.272,4.78131242,0,2.57,811.23,766.02,838.35
12-01-2016,746.174,4.912025221,0,1.97,811.23,766.02,838.38
13-01-2016,746.074,4.687808951,0,2.02,811.22,766.02,838.4
14-01-2016,745.964,4.942622292,0,2,811.22,766.03,838.46
15-01-2016,745.854,4.663166012,0,2.36,811.22,766.03,838.46
16-01-2016,745.732,4.777314089,0,1.68,811.21,766.03,838.46
17-01-2016,745.617,4.653427586,0,1.07,811.21,766.02,838.46
18-01-2016,745.525,4.739995381,0,1.61,811.21,766.01,838.46
19-01-2016,745.425,4.4181219,0,1.77,811.22,766.02,838.45
20-01-2016,745.318,4.243395907,0,1.81,811.22,766.02,838.45
21-01-2016,745.217,4.518006968,0,1.55,811.21,766.03,838.45
22-01-2016,745.126,4.051073404,0,3.21,811.21,766.02,838.39
23-01-2016,745.129,4.798355842,0,3.26,811.2,766.02,838.35
24-01-2016,745.126,4.795319089,0,2.8,811.2,766.01,838.3
25-01-2016,745.129,4.864661716,0,1.68,811.19,766.01,838.28
26-01-2016,745.126,4.824884058,0,1.92,811.19,766.02,838.39
27-01-2016,745.12,5.016762918,0,2.37,811.19,766,838.35
28-01-2016,745.117,5.238407288,0,2.53,811.18,766.01,838.36
29-01-2016,745.111,5.492464245,0,2.98,811.17,766.04,838.36
30-01-2016,745.105,5.425601944,0,3.25,811.16,766.04,838.37
31-01-2016,745.098,5.720641523,0,3.71,811.15,766.04,838.37
01-02-2016,744.989,5.801471231,0,3.29,811.14,766.03,838.52
02-02-2016,744.879,5.828749631,0,3.54,811.13,766.04,838.51
03-02-2016,744.769,5.538750609,0,3.14,811.12,766.04,838.66
04-02-2016,744.657,5.580202803,0,3.52,811.11,766.04,838.63
05-02-2016,744.541,5.527979327,0,2.73,811.1,766.04,838.48
06-02-2016,744.425,5.580233229,0,2.24,811.1,766.04,838.45
07-02-2016,744.306,5.439367478,0,1.4,811.1,766.04,838.43
08-02-2016,744.187,5.462855793,0,2.71,811.09,766.04,838.42
09-02-2016,744.071,5.234050907,0,2.22,811.09,766.03,838.42
10-02-2016,743.949,5.627707491,0,1.39,811.08,766.03,838.4
11-02-2016,743.827,5.182471308,0,1.65,811.08,766.04,838.4
12-02-2016,743.706,5.228215861,0,2.03,811.08,766.04,838.38
13-02-2016,743.584,5.55480401,0,2.4,811.07,766,838.36
14-02-2016,743.462,5.630780133,0,3.28,811.05,765.97,838.37
15-02-2016,743.34,5.786867755,0,3.02,811.05,765.97,838.36
16-02-2016,743.215,5.749696612,0,3.43,811.04,766,838.28
17-02-2016,743.09,5.680217919,0,4.25,811.03,766.02,838.36
18-02-2016,743.023,5.483483801,0,4.86,811.03,766.02,838.3
19-02-2016,743.02,5.839077909,0,3.51,811.01,766,838.27
20-02-2016,743.014,6.299428153,0,2.45,811.01,765.98,838.26
21-02-2016,743.001,6.161211475,0,1.73,811,765.96,838.26
22-02-2016,742.989,6.26563428,0,2.86,810.99,765.96,838.25
23-02-2016,742.974,6.563089885,0,2.41,810.98,765.97,838.27
24-02-2016,742.959,6.483452529,0,1.36,810.97,765.98,838.3
25-02-2016,742.947,6.392772006,0,1.87,810.99,766,838.34
26-02-2016,742.931,5.801495114,0,3.83,810.98,766.01,838.34
27-02-2016,742.916,5.798574638,0,3.86,810.96,766,838.33
28-02-2016,742.901,5.454330074,0,3.63,810.95,765.98,838.33
